ram_usage,cpu_percent,node_id,io_usage,application_id,ram_limit,container_id,customer_id,time,network_usage,pids
53804531712,89.50,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488661114,100800.0,1
53804531712,89.50,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488662622,100800.0,1
53804531712,88.01,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488663891,106400.0,1
53804531712,88.01,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488665276,106400.0,1
53804531712,81.48,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488667758,109600.0,1
53804531712,59.69,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488669817,116000.0,1
53804531712,84.21,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488673768,117600.0,1
53804531712,88.17,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488676966,121600.0,1
53804531712,92.39,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488679387,126400.0,1
53804531712,86.85,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488684505,128000.0,1
53804531712,92.87,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488686978,129600.0,1
53804531712,92.87,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488691905,129600.0,1
53804531712,88.35,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488693528,132800.0,1
53804531712,88.35,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488694657,132800.0,1
53804531712,81.21,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488696403,139200.0,1
53804531712,81.21,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488698697,139200.0,1
53804531712,86.76,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488700909,139200.0,1
53804531712,86.76,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488702703,139200.0,1
53804531712,92.89,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488705998,144000.0,1
53804531712,92.89,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488710229,144000.0,1
53804531712,87.86,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488712157,148800.0,1
53804531712,87.65,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488714351,149600.0,1
53804531712,75.30,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488716442,149600.0,1
53804531712,75.30,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488718450,149600.0,1
53804531712,67.16,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488719686,149600.0,1
53804531712,60.01,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488721575,160800.0,1
53804531712,60.01,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488722836,160800.0,1
53804531712,60.01,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488725003,160800.0,1
53804531712,34.65,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488726554,169600.0,1
53804531712,34.65,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488727715,169600.0,1
53804531712,46.57,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488729718,171200.0,1
53804531712,74.85,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488730780,171200.0,1
53804531712,74.85,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488732892,171200.0,1
53804531712,74.85,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488734371,171200.0,1
53804531712,82.15,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488737252,176800.0,1
53804531712,70.10,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488741304,182400.0,1
53804531712,70.10,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488743470,182400.0,1
53804531712,61.64,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488745176,192000.0,1
53804531712,61.64,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488746768,192000.0,1
53804531712,88.88,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488748348,199200.0,1
53804531712,88.88,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488749434,199200.0,1
53804531712,73.11,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488750823,204800.0,1
53804531712,81.88,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488752522,204800.0,1
53804531712,81.88,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488753326,204800.0,1
53804531712,71.98,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488755126,214400.0,1
53804531712,82.76,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488756235,215200.0,1
53804531712,83.14,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488757832,219200.0,1
53804531712,77.88,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488759527,224800.0,1
53804531712,77.88,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488760945,224800.0,1
53804531712,85.48,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488762608,232800.0,1
53804531712,85.48,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488763619,232800.0,1
53804531712,71.91,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488764716,239200.0,1
53804531712,71.91,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488766101,239200.0,1
53804531712,85.58,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488767744,248800.0,1
53804531712,85.58,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488770013,248800.0,1
53804531712,85.57,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488772074,255200.0,1
53804531712,89.63,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488773904,259200.0,1
53804531712,89.63,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488778434,259200.0,1
53804531712,90.10,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488780961,260800.0,1
53804531712,90.10,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488784627,260800.0,1
53804531712,89.70,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488786960,262400.0,1
53804531712,89.70,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488791087,262400.0,1
53804531712,88.71,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488794945,262400.0,1
53804531712,88.71,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488800338,262400.0,1
53804531712,89.37,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488808075,262400.0,1
53804531712,89.37,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488818279,262400.0,1
53804531712,84.09,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488823811,262400.0,1
53804531712,84.09,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488828978,262400.0,1
53804531712,93.63,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488833266,262400.0,1
53804531712,79.55,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488837839,262400.0,1
53804531712,79.55,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488840550,262400.0,1
53804531712,79.50,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488843358,262400.0,1
53804531712,79.50,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488845662,262400.0,1
53804531712,80.41,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488848314,267200.0,1
53804531712,80.41,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488851062,267200.0,1
53804531712,86.90,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488853615,280800.0,1
53804531712,65.63,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488856119,289600.0,1
53804531712,65.63,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488859325,289600.0,1
53804531712,58.46,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488864656,299200.0,1
53804531712,58.46,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488869114,299200.0,1
53804531712,39.45,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488874788,316800.0,1
53804531712,26.46,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488879005,342400.0,1
53737422848,44038,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488881897,51120.0,1
53804531712,26.46,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488883066,342400.0,1
53737422848,44038,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488886636,51120.0,1
53804531712,50.16,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488888322,359200.0,1
53737422848,41.35,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488889891,68080.0,1
53804531712,50.16,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488894040,359200.0,1
53737422848,41.35,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488895586,68080.0,1
53804531712,52.27,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488898911,369600.0,1
53737422848,48.47,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488900808,80000.0,1
53804531712,76.13,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488903365,372000.0,1
53737422848,70.43,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488905088,81600.0,1
53804531712,76.13,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488907086,372000.0,1
53737422848,70.43,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488909744,81600.0,1
53804531712,69.01,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488912378,372800.0,1
53737422848,71.76,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488913887,81600.0,1
53804531712,69.01,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488916013,372800.0,1
53737422848,71.76,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488917391,81600.0,1
53804531712,75.17,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488919051,372800.0,1
53737422848,78.91,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488920650,81600.0,1
53804531712,75.17,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488922486,372800.0,1
53737422848,78.91,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488924116,81600.0,1
53804531712,72.82,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488926786,372800.0,1
53737422848,86.04,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488928327,81600.0,1
53804531712,72.82,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488930148,372800.0,1
53737422848,86.04,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488931562,81600.0,1
53804531712,61.43,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488933583,380800.0,1
53804531712,61.43,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488935806,380800.0,1
53737422848,59.56,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488936493,90400.0,1
53804531712,73.71,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488938275,389600.0,1
53737422848,76.42,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488939078,100000.0,1
53804531712,49.72,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488942073,405600.0,1
53737422848,53.77,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488942376,116000.0,1
53804531712,49.72,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488945367,405600.0,1
53737422848,53.77,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488945877,116000.0,1
53804531712,49.03,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488950118,420000.0,1
53737422848,55.25,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488950562,132000.0,1
53804531712,37.56,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488954008,442400.0,1
53737422848,37.64,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488954626,152800.0,1
53804531712,66.78,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488959187,458400.0,1
53737422848,72.94,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488959762,170400.0,1
53804531712,66.78,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488963720,458400.0,1
53737422848,72.94,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488964388,170400.0,1
53804531712,72.03,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488970167,471200.0,1
53737422848,69.61,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488970552,181600.0,1
53804531712,72.03,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488974356,471200.0,1
53737422848,69.61,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488974615,181600.0,1
53804531712,68.14,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488978707,481600.0,1
53737422848,77.72,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488979450,190400.0,1
53804531712,79.34,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488986642,485600.0,1
53737422848,72.04,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488987077,196800.0,1
53804531712,79.34,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488990172,485600.0,1
53737422848,72.04,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488990559,196800.0,1
53804531712,61.87,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583488994116,487200.0,1
53737422848,66.40,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488994953,198400.0,1
53737422848,67.29,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583488998714,199200.0,1
53804531712,74.37,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489001863,487200.0,1
53804531712,69.19,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489004583,487200.0,1
53737422848,77.17,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489005067,199200.0,1
53804531712,69.19,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489007986,487200.0,1
53737422848,77.17,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489008325,199200.0,1
53804531712,57.38,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489010183,487200.0,1
53737422848,53.02,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489010486,199200.0,1
53804531712,57.38,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489013330,487200.0,1
53737422848,53.02,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489013652,199200.0,1
53804531712,55.35,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489016063,497600.0,1
53737422848,48.32,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489016305,209600.0,1
53804531712,55.35,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489017862,497600.0,1
53737422848,48.32,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489018165,209600.0,1
53804531712,57.99,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489020851,505600.0,1
53804531712,40.40,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489022729,508800.0,1
53737422848,42.13,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489023565,220000.0,1
53804531712,40.40,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489028256,508800.0,1
53737422848,42.13,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489029085,220000.0,1
53804531712,58.93,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489032260,52079999999999900,1
53737422848,62.32,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489032596,232800.0,1
53804531712,58.93,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489037419,52079999999999900,1
53737422848,62.32,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489037926,232800.0,1
53804531712,53.67,pl0eh63odp6hxytiaim7y1yqf,0.0,SAP_FIORI,1200409804.8,fd8d34d0546a,Vatan,1583489040777,541600.0,1
53737422848,56.91,pl0eh63odp6hxytiaim7y1yqf,0.0,E-Commerce,1200409804.8,7ca819ea4456,Vatan,1583489041172,253600.0,1
